book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
2584,59,2,14795,434,1,14,2004,119,2
1568,265,6,27882,517,5,35,2001,133,1
509,391,10,8757,458,3,32,2006,27,6
1454,419,2,6518,453,5,50,2020,152,3
1354,206,3,4469,228,1,8,2005,102,5
659,101,10,10401,685,3,37,2016,175,3
2573,428,5,3643,140,3,22,2002,26,2
2532,317,10,7289,571,1,47,2019,45,1
1675,113,5,1284,522,5,48,2000,143,6
840,109,2,18207,257,9,10,2009,142,2
977,435,4,20923,492,3,12,2001,175,6
202,382,6,29564,577,2,47,2007,27,3
1279,416,7,11465,699,7,38,2013,89,2
324,25,6,4108,697,3,12,2020,120,7
1741,148,7,24292,207,3,25,2021,187,5
402,247,9,28554,126,10,13,2013,117,6
1225,245,6,29992,269,10,50,2018,10,2
2593,425,3,26844,115,4,37,2015,165,2
2528,167,8,23375,486,10,42,2012,13,7
993,297,5,14397,193,7,28,2015,196,3
1190,123,2,9866,123,2,29,2019,103,5
950,32,10,5432,314,5,39,2018,2,6
1726,333,5,28602,445,5,30,2021,65,1
2704,346,1,8785,264,6,49,2007,74,6
1343,321,1,1037,293,5,35,2003,142,3
2453,186,3,9538,99,10,4,2006,52,6
956,75,4,20443,349,10,42,2015,165,3
1283,68,5,19184,467,6,49,2010,110,5
422,69,1,14903,620,6,42,2001,101,6
1123,5,9,18569,292,7,49,2005,148,1
1811,267,5,12886,520,4,13,2014,166,4
1142,71,4,7113,674,3,41,2008,62,7
2011,428,8,14650,289,2,31,2008,112,4
809,358,1,26204,94,8,20,2008,179,4
1574,166,2,5317,402,7,44,2013,177,7
2135,258,1,14703,325,8,9,2007,168,3
2526,377,2,4241,281,3,38,2012,128,3
23,130,10,12427,521,3,17,2004,106,3
916,301,9,2423,163,5,34,2000,1,7
719,162,4,15342,312,2,42,2010,99,6
498,43,2,2599,344,1,4,2013,191,5
2137,330,2,9645,168,2,8,2015,176,4
1974,298,10,15000,443,7,45,2012,64,1
1356,35,9,138,295,2,46,2002,102,3
1077,243,4,8783,370,4,31,2020,63,7
1320,112,7,20987,394,1,42,2013,54,3
1238,5,8,20103,636,6,48,2018,102,5
329,66,3,21266,552,4,8,2004,54,6
2724,77,10,16188,404,8,3,2017,52,7
907,247,7,3005,557,10,49,2003,180,2
1229,406,1,10527,213,9,27,2020,18,4
2577,113,8,4587,513,9,45,2004,34,2
1483,155,10,5891,369,5,9,2018,180,7
1261,141,1,3124,691,3,45,2001,66,6
1413,419,7,24152,316,3,36,2016,63,7
426,71,4,9405,295,1,40,2007,77,3
1866,137,3,25855,539,8,3,2011,190,1
73,386,4,26074,270,7,13,2007,81,3
44,57,9,22982,407,9,3,2019,121,7
1683,35,4,5207,316,9,10,2016,70,3
1227,232,1,10891,99,6,26,2000,196,3
2903,256,5,22066,531,4,15,2003,40,2
2879,142,9,39,112,9,42,2002,169,2
2712,236,6,6249,131,8,4,2014,179,3
1680,190,9,11138,375,5,3,2001,44,1
1340,70,10,25499,381,7,49,2009,46,5
2321,374,10,16386,678,3,9,2010,181,1
2760,140,4,19965,501,9,29,2014,50,4
905,155,5,14873,319,5,37,2002,94,6
2411,250,8,6433,620,6,7,2000,2,2
2889,19,4,12219,298,5,21,2017,81,2
2324,425,10,859,588,2,20,2006,16,3
1678,108,10,8703,513,2,29,2017,160,4
969,365,2,12516,418,1,42,2006,140,5
1648,81,1,27692,406,10,46,2002,177,6
232,32,3,13057,270,6,19,2003,194,2
846,121,10,21569,342,9,20,2015,86,2
1816,233,4,14083,227,4,12,2013,183,5
2097,223,5,29632,295,10,39,2017,9,7
2332,154,3,612,612,3,48,2013,128,5
1945,155,10,18523,360,4,30,2003,112,4
2553,191,5,20891,109,1,46,2020,112,4
2473,390,1,27169,130,10,34,2007,175,2
1411,134,9,12392,193,8,14,2011,188,3
732,105,5,5763,494,5,11,2007,55,2
1251,229,2,8574,386,9,22,2008,138,3
995,319,5,2106,79,8,49,2002,163,4
38,435,9,19229,177,8,49,2002,57,7
1469,365,10,18041,380,2,49,2021,15,6
928,148,2,12421,503,3,46,2004,122,3
1311,227,3,28793,657,1,45,2009,184,7
236,287,6,1292,140,9,9,2010,87,2
2975,130,9,28135,172,6,15,2021,35,7
376,230,5,24830,612,5,18,2017,93,1
2030,392,9,29829,487,8,39,2005,116,3
147,78,8,12630,219,7,20,2014,156,1
1968,242,10,6590,483,3,8,2014,163,3
2659,102,9,214,106,8,25,2015,147,3
375,47,5,16661,80,2,7,2000,45,1
1298,218,7,3828,157,1,33,2016,22,5
1273,275,8,12733,382,4,21,2010,157,6
2328,294,6,11041,88,5,14,2020,126,5
1237,227,3,12648,203,7,14,2020,124,3
2943,303,8,10584,265,6,44,2014,181,5
957,183,10,15202,283,4,50,2004,141,6
1340,94,9,3671,420,2,7,2020,115,6
1234,430,3,27753,136,1,13,2014,165,1
250,369,10,15762,598,5,3,2019,94,2
1560,7,1,1545,540,2,7,2021,68,5
1628,173,6,8066,458,9,44,2004,104,4
1275,346,8,19040,169,3,4,2012,182,5
144,179,8,1728,542,9,17,2018,27,4
186,187,4,9763,350,1,34,2020,106,7
1537,43,1,3677,365,1,6,2001,12,6
690,124,10,13347,416,5,11,2007,9,2
726,101,9,1230,409,4,43,2014,85,5
1942,154,9,15998,381,1,31,2018,58,4
2637,196,4,18803,450,6,6,2002,123,6
1160,385,7,11570,243,1,29,2021,107,2
377,193,1,11559,627,1,43,2007,9,2
2415,199,5,29967,442,5,49,2021,43,1
1017,129,1,27713,388,1,2,2002,121,5
382,271,10,6919,111,5,34,2012,57,3
1517,429,2,3351,310,3,46,2000,183,7
220,369,9,24501,447,7,2,2015,190,6
1119,205,3,19585,595,4,5,2008,104,1
2034,99,4,1437,274,9,46,2003,102,6
2040,93,2,25451,310,6,43,2019,181,3
1435,389,6,6267,434,4,49,2011,85,4
2352,332,9,23268,586,4,34,2019,29,3
3,430,4,27337,197,9,48,2003,38,6
315,363,3,23149,172,9,14,2016,156,7
2130,333,9,13700,151,9,22,2000,106,6
1219,380,2,5716,568,4,49,2016,155,3
48,338,4,27074,159,4,36,2019,38,7
2320,430,1,5912,580,6,43,2009,49,6
2603,176,3,4268,642,8,43,2014,63,7
2417,5,3,13483,267,8,21,2015,48,6
711,116,10,27159,466,7,46,2015,114,4
2964,401,10,7713,628,7,17,2019,165,5
87,425,5,4961,363,6,2,2010,37,6
1868,218,1,15775,156,4,31,2013,25,3
617,306,5,3709,452,3,4,2009,194,6
2261,96,1,27400,630,3,20,2016,63,3
2193,193,8,9212,634,4,7,2004,14,1
2481,115,3,23035,359,1,3,2016,125,5
265,97,3,11223,577,9,2,2001,194,6
595,317,2,3811,432,10,9,2009,121,3
1361,425,5,1844,484,7,38,2008,132,4
2922,160,4,8295,160,2,36,2020,164,4
2712,255,8,2696,205,1,39,2010,128,3
2973,321,1,21490,384,9,38,2012,134,1
2733,340,1,27522,268,1,35,2004,122,2
1619,422,2,23653,452,3,44,2002,70,1
1812,413,4,12712,483,3,17,2001,98,2
1911,250,7,18670,574,6,28,2019,165,6
730,408,4,749,265,1,4,2002,102,1
319,2,6,9574,700,3,27,2021,171,7
1602,368,9,26977,401,2,17,2001,41,6
1982,228,9,29570,478,7,47,2005,164,4
317,417,10,27550,107,10,2,2005,138,7
2694,174,8,478,602,8,49,2016,126,5
2456,296,9,20867,458,10,29,2001,134,6
2929,185,4,17547,440,3,28,2007,23,1
2792,42,4,10069,252,5,4,2017,169,1
1368,319,1,28531,368,2,11,2004,69,1
953,338,10,12151,558,5,43,2001,160,7
757,441,7,8784,676,2,44,2021,67,7
182,69,6,59,295,3,31,2007,71,5
1893,89,2,5566,182,7,45,2006,138,3
1526,303,6,3828,564,5,23,2019,175,2
267,21,1,21157,655,2,38,2011,70,2
2158,319,6,25500,672,5,27,2017,30,2
631,268,8,29124,94,6,33,2013,91,4
2733,157,1,4961,272,6,1,2002,161,6
1373,444,8,7789,145,2,32,2006,80,6
2630,349,6,11389,585,8,45,2001,191,5
1949,333,3,12140,191,9,28,2001,132,2
2308,354,7,608,425,4,22,2011,52,6
939,130,9,5562,622,2,26,2013,143,1
1267,418,3,15276,235,8,3,2021,155,3
2687,218,5,16173,357,2,42,2016,47,6
2685,146,10,8880,163,3,25,2009,150,4
1639,424,4,25700,314,4,26,2005,62,5
993,19,2,1715,275,1,10,2010,14,3
688,366,1,26139,77,10,38,2012,49,4
2158,187,8,6888,115,2,44,2006,63,7
2180,368,8,12115,259,8,30,2006,34,1
2068,421,4,4705,433,6,13,2016,125,6
1215,411,8,19475,419,10,45,2001,20,3
115,349,3,13403,218,6,19,2006,8,3
2560,262,3,9807,637,10,23,2001,68,7
1146,279,1,2904,335,2,13,2017,183,3
657,340,8,22307,184,3,18,2006,9,3
919,414,3,4252,226,1,4,2011,51,2
2027,25,2,12517,122,5,31,2008,60,6
1826,239,4,15121,583,6,46,2021,18,1
2140,272,3,1395,245,8,28,2001,120,7
2461,27,7,6312,183,2,15,2009,61,7
40,159,7,28130,572,6,36,2000,49,5
565,319,7,12780,118,3,41,2002,75,5
1508,179,10,26918,196,6,49,2014,158,1
1151,225,10,28524,339,9,9,2007,15,2
2088,55,6,15336,408,5,45,2007,53,2
774,46,4,11515,217,7,5,2007,12,7
2045,386,5,11646,637,1,29,2014,35,6
2507,193,3,17310,331,10,30,2015,157,5
938,412,1,5685,386,4,34,2003,167,2
2556,402,1,26490,510,2,42,2014,34,4
1947,352,6,12014,269,10,6,2006,160,4
1465,335,4,236,653,3,50,2011,98,3
795,423,5,10527,298,10,49,2021,116,1
569,274,2,21068,263,5,50,2019,46,1
2580,332,2,265,591,5,3,2001,32,2
2320,129,2,9868,554,3,40,2016,156,7
1736,11,2,9480,82,2,31,2010,71,2
205,94,4,275,611,9,2,2012,41,1
1413,37,10,29273,432,10,14,2012,27,5
2192,140,7,26293,165,1,36,2015,124,6
2211,239,5,24950,541,8,50,2012,48,3
1652,211,8,13085,673,3,36,2001,175,2
2532,199,2,12096,473,10,16,2000,51,6
1320,120,2,25735,225,9,19,2005,47,5
1023,145,8,4557,441,5,40,2020,133,6
1203,317,10,369,206,8,36,2018,71,5
2172,241,2,17457,333,10,2,2020,39,4
887,102,6,936,104,4,17,2015,169,5
794,337,1,3218,636,1,34,2002,30,3
568,336,8,23284,597,3,29,2020,13,6
546,263,10,9801,472,2,41,2005,73,4
1292,161,9,23969,348,10,1,2009,28,2
115,292,7,14201,337,7,17,2019,65,3
919,385,6,7724,276,10,35,2013,15,2
2445,282,9,29093,637,2,6,2008,97,7
657,195,5,14091,309,8,29,2003,143,6
1382,151,10,3548,297,3,16,2011,142,5
462,116,8,18342,535,5,45,2010,181,2
2379,118,7,22844,300,8,27,2012,159,1
636,227,4,2087,615,8,17,2008,37,1
870,19,8,24039,86,9,2,2003,69,2
968,340,10,9825,658,1,7,2020,132,4
2738,94,2,12837,374,3,8,2017,31,2
2097,404,10,10172,196,2,31,2016,88,3
986,277,1,23514,308,7,41,2009,138,1
847,241,10,6226,618,2,36,2000,44,6
2761,367,1,27478,166,2,3,2010,118,7
10,132,3,12829,455,2,37,2016,51,6
989,134,10,2166,429,6,11,2018,21,6
933,437,4,25106,423,2,38,2007,13,4
1402,170,2,16374,182,6,44,2020,164,3
1673,75,10,8081,472,7,29,2004,148,5
1665,190,2,21165,633,8,16,2008,184,7
47,312,4,7310,282,7,48,2012,167,2
2680,102,6,7859,621,3,4,2010,142,5
135,436,4,3916,602,1,40,2019,122,3
413,124,10,24487,364,4,20,2004,67,3
1002,140,8,19708,320,10,3,2011,5,1
2670,129,5,19421,560,2,28,2018,191,4
2898,225,1,20441,561,4,35,2006,117,3
2029,267,9,5328,461,8,35,2000,76,5
1204,113,5,6414,219,9,39,2003,55,4
761,186,2,22287,155,5,31,2012,117,2
2442,280,8,25966,591,9,18,2018,70,2
2617,321,4,556,260,3,39,2016,43,4
92,384,8,12469,393,1,21,2003,144,6
1651,80,6,22665,386,4,18,2019,29,1
1492,78,1,10945,364,8,3,2021,188,1
2467,391,5,18854,328,10,5,2001,124,1
1706,45,4,22113,382,6,42,2016,150,3
372,269,10,22798,485,6,23,2014,7,5
1916,22,1,12320,138,1,12,2006,195,2
18,92,7,11317,309,10,48,2018,170,1
1621,8,1,9015,310,3,37,2021,147,4
725,420,10,25325,170,3,30,2021,200,2
1024,117,3,23687,521,5,35,2015,58,3
2409,228,10,19217,664,7,17,2013,113,1
2485,65,8,8004,180,6,29,2007,42,7
2795,157,4,3073,416,8,20,2016,141,3
168,123,2,14256,563,8,3,2004,137,3
2510,285,10,7227,87,3,27,2016,111,1
2725,294,5,14584,603,6,42,2004,169,5
830,288,7,11081,462,1,41,2015,141,3
529,20,8,12884,195,1,22,2005,38,4
1234,325,5,14709,578,6,18,2020,21,1
81,297,9,9791,430,10,25,2020,180,1
1887,121,7,7128,129,9,45,2006,18,2
333,403,9,7146,77,7,23,2008,43,1
902,228,7,13502,152,8,29,2002,200,3
1450,337,9,27543,311,10,11,2012,46,1
2969,161,9,19472,423,8,49,2007,56,3
702,152,4,23618,669,6,21,2010,178,4
2173,165,5,5590,157,4,41,2016,184,3
532,303,3,7484,390,7,32,2013,198,7
1289,22,3,16659,220,9,30,2011,82,6
2503,434,8,27047,697,10,9,2016,179,2
135,212,4,2777,495,4,35,2010,45,1
258,433,9,28588,162,3,19,2018,85,3
967,16,6,14435,551,5,48,2015,3,3
926,184,9,18227,581,6,24,2014,7,1
2120,52,5,8937,602,10,28,2009,52,1
2567,358,3,15853,534,6,10,2009,26,4
826,436,10,9948,417,5,31,2008,149,2
2882,169,7,16547,604,6,39,2014,169,7
1887,234,6,8738,492,3,16,2011,58,4
10,176,8,5305,337,4,43,2008,138,2
2249,108,4,27767,241,9,32,2004,86,2
1167,364,7,8882,375,9,30,2007,196,5
1773,285,10,5073,432,10,27,2021,143,5
1611,75,8,9634,573,6,28,2011,195,4
60,215,7,13887,460,6,5,2016,131,4
2587,162,5,19395,430,5,45,2004,148,6
1515,180,5,25113,524,1,28,2018,123,2
26,161,5,7479,384,6,13,2011,83,7
1475,302,9,17211,259,4,21,2020,43,1
186,221,4,8320,653,4,30,2006,79,4
2624,419,3,26606,678,10,49,2017,128,2
2428,410,5,26952,196,3,4,2006,89,7
1941,192,2,26483,335,6,25,2021,9,2
819,72,4,25554,343,5,15,2000,26,3
1445,65,1,10224,394,6,34,2019,60,4
1836,188,3,9520,496,5,33,2003,113,5
363,404,7,19002,538,6,24,2015,35,2
1809,77,9,14303,412,9,30,2009,62,7
1491,168,8,24834,261,5,26,2014,35,7
1126,351,6,11243,442,4,42,2016,31,2
1406,46,8,17959,532,2,40,2015,151,4
794,283,4,9065,568,5,30,2017,64,6
412,84,1,9499,269,9,38,2013,113,1
2737,334,8,7682,497,10,40,2006,128,5
2972,73,3,6265,102,2,33,2008,83,4
809,186,5,13539,443,7,48,2016,108,2
1655,42,2,14157,232,9,3,2013,97,1
1495,136,2,17401,317,3,20,2008,85,7
466,311,9,19326,604,3,21,2020,125,6
1353,55,6,24448,597,10,10,2020,37,2
1585,394,1,18519,223,9,41,2008,171,4
2598,11,7,3344,443,4,25,2002,100,3
1015,330,9,23916,571,6,4,2012,182,2
1204,151,3,594,476,6,34,2018,110,3
2398,264,3,5457,86,6,18,2013,68,2
1234,447,6,14666,197,7,46,2019,83,1
2877,45,5,17584,536,9,14,2001,6,4
317,136,5,8073,505,7,25,2008,19,1
599,379,6,2601,500,8,11,2002,136,2
2334,182,5,23688,618,2,24,2013,76,3
785,204,3,10532,579,1,32,2013,124,4
1323,16,10,20240,324,5,12,2004,194,1
658,285,4,20904,380,2,10,2007,174,7
771,72,9,25211,688,4,5,2020,23,4
2663,224,8,20830,502,10,27,2009,95,1
1522,375,9,29057,219,8,42,2011,159,3
665,257,3,19733,675,3,35,2010,72,2
2416,221,6,10108,85,3,11,2014,161,6
2861,27,5,7026,146,4,31,2004,107,3
2119,270,10,1792,433,4,37,2011,165,7
2165,91,3,22413,291,1,18,2020,160,6
2808,406,9,2328,572,7,31,2000,114,4
2177,203,8,29265,570,4,45,2019,96,4
121,353,7,27592,638,8,16,2013,59,2
1069,143,7,23928,420,8,48,2004,95,2
1380,282,3,12897,282,1,40,2006,195,4
1343,86,6,16604,552,8,42,2007,90,7
1287,427,3,23754,651,1,12,2011,124,4
530,308,3,10832,344,4,1,2013,19,3
2707,435,6,26180,103,6,1,2020,133,5
49,155,5,9785,602,10,25,2007,196,5
1141,359,4,23563,652,3,47,2007,24,7
2713,446,4,18649,679,7,23,2019,5,6
1841,181,6,14132,268,3,21,2001,15,1
1441,79,3,16894,357,2,37,2011,2,2
1356,337,9,20081,340,2,15,2017,7,4
72,274,3,19830,415,3,7,2012,15,3
1500,214,9,18876,201,6,17,2007,69,1
2937,423,5,10011,481,2,2,2003,60,2
2749,316,5,15057,83,10,3,2019,152,5
2461,83,4,16187,610,2,13,2014,139,3
798,134,8,28228,139,9,32,2009,158,7
1992,112,7,16875,553,3,32,2021,47,1
486,341,7,29402,214,2,12,2015,159,5
1682,363,7,29534,88,2,41,2001,180,7
709,129,6,27564,445,8,32,2008,198,1
1260,212,6,4945,222,9,42,2001,23,5
659,341,8,24387,213,4,34,2009,40,3
1960,330,10,29339,275,5,15,2001,56,7
1124,144,10,17939,562,3,13,2015,128,7
152,93,6,11627,114,3,17,2021,144,6
643,90,5,299,296,6,23,2006,131,7
143,275,5,838,437,5,2,2007,125,4
183,199,8,18328,457,6,29,2007,172,7
2667,351,7,24982,584,10,16,2002,26,3
1707,313,5,25273,273,3,28,2009,157,2
1271,160,2,7626,259,8,2,2004,125,4
2762,54,4,10915,79,1,26,2011,102,5
2998,262,4,13908,325,3,19,2008,167,2
775,39,7,18359,86,8,15,2014,68,4
974,266,7,20156,434,8,2,2006,150,6
214,375,6,13178,643,9,39,2010,25,1
2120,137,9,18611,368,9,34,2016,160,5
1543,447,2,26780,280,10,21,2021,82,4
1556,123,2,23270,530,3,23,2011,155,1
2723,407,1,13519,286,4,46,2014,30,7
2136,390,4,2445,562,9,27,2015,18,1
1633,425,7,4015,289,10,43,2008,31,6
1875,34,6,29912,442,2,17,2016,36,5
1192,14,6,10704,92,8,1,2016,29,1
1935,348,10,9676,568,7,2,2017,22,1
2970,232,9,10578,433,4,30,2021,170,6
1412,119,3,23961,685,4,14,2013,147,5
2890,134,5,16681,579,6,4,2012,178,7
1947,203,5,26897,481,2,42,2017,150,6
647,37,8,16632,104,9,16,2011,127,7
2934,24,10,12086,96,10,35,2017,136,2
450,250,9,21896,405,4,35,2012,49,2
778,220,8,17161,404,5,27,2016,74,6
519,69,6,17254,282,8,12,2002,84,3
900,248,7,1466,526,7,43,2004,71,3
2124,254,10,14699,225,3,30,2006,165,4
2571,140,10,23979,77,6,47,2017,46,3
1829,318,8,18993,284,3,28,2014,33,3
2761,403,9,4274,181,6,2,2011,74,2
2943,95,10,11116,695,5,32,2020,14,2
661,21,10,25952,118,2,42,2006,173,6
641,266,5,24290,178,3,23,2000,14,4
1322,426,7,22927,234,1,34,2006,91,7
2050,284,2,1721,243,5,45,2007,163,5
1998,122,7,22113,459,1,46,2010,37,5
910,408,10,28977,207,2,7,2002,195,4
798,60,1,23722,616,3,48,2002,15,1
576,134,2,3083,209,9,47,2009,132,6
383,210,6,25915,662,10,33,2018,157,1
2046,84,2,13356,336,5,18,2016,6,4
616,260,6,914,640,7,31,2003,78,5
2062,328,5,2807,604,7,12,2001,126,5
2622,410,9,19148,485,3,13,2008,13,5
2556,176,10,29668,146,1,5,2008,61,3
2910,224,3,22010,489,9,42,2006,180,7
1260,119,2,23871,620,6,19,2021,92,1
1092,106,1,3393,116,5,45,2021,24,4
389,131,8,11185,644,5,20,2019,27,5
1861,16,7,28798,452,9,43,2016,86,1
2980,443,4,12952,378,7,38,2014,186,5
304,274,2,8072,672,6,10,2011,88,7
1228,391,3,26045,689,7,36,2015,47,4
1868,18,2,7459,487,2,24,2016,110,4
349,222,6,22595,373,5,9,2001,39,2
1113,1,10,7908,468,3,5,2006,129,3
644,232,3,99,128,8,26,2015,39,2
355,402,10,8422,282,8,47,2014,113,5
959,391,3,8937,457,8,35,2010,107,6
543,280,8,12212,569,3,36,2021,198,3
1547,441,8,23416,627,9,19,2001,181,1
2118,239,3,8503,441,1,3,2008,126,4
933,323,4,644,288,6,29,2007,132,5
1991,294,7,19004,343,9,50,2006,68,6
1882,233,9,5862,312,8,24,2018,164,7
69,447,8,29870,452,1,3,2014,180,7
2674,324,9,5742,230,8,1,2010,84,7
1677,431,3,27093,430,9,45,2020,10,2
300,132,2,26525,662,4,2,2021,160,4
1125,69,4,11407,429,4,13,2010,159,2
150,108,7,11778,163,3,40,2019,108,1
2362,76,6,16,177,7,26,2002,174,3
1426,177,2,16702,301,10,17,2016,134,1
888,349,6,20808,131,5,31,2009,85,6
2304,297,6,10821,112,4,26,2000,109,5
2875,346,6,27279,337,9,21,2008,70,5
113,137,5,17981,698,8,2,2001,64,2
2063,288,5,12750,665,3,48,2010,168,6
1390,417,10,7218,247,7,32,2020,153,6
1143,135,7,17088,496,7,50,2018,61,1
2576,354,2,14130,427,1,19,2007,73,1
2462,400,7,28565,595,2,35,2017,58,4
1858,282,8,10727,606,5,46,2008,140,3
2733,204,6,4757,591,10,32,2018,30,1
1532,423,1,6269,508,8,21,2005,185,3
2257,40,4,11563,278,9,2,2015,5,1
2902,440,2,18249,182,5,34,2020,103,5
2185,410,10,7941,422,9,18,2009,100,6
1312,96,6,28723,584,1,46,2017,75,4
1046,94,10,16801,83,1,34,2009,4,5
2062,93,8,5509,342,8,39,2017,91,4
355,110,4,13002,185,4,25,2004,183,6
2012,401,9,22954,169,9,21,2003,49,5
878,27,2,4233,343,6,32,2010,32,4
2659,392,8,17586,263,7,34,2019,141,6
2895,49,5,24709,463,1,41,2016,134,5
866,30,1,7347,404,4,40,2011,52,3
2952,139,6,21005,327,7,50,2019,119,6
2398,404,10,15029,623,4,17,2002,54,2
2130,200,7,22348,675,4,31,2021,40,1
2508,214,3,2815,177,2,32,2020,109,4
551,389,7,12001,132,5,40,2019,156,4
1212,370,3,1403,588,9,38,2006,151,4
1258,127,1,3368,320,9,42,2008,156,3
662,144,9,18166,233,10,17,2008,5,5
2649,134,5,26353,571,7,43,2014,82,4
567,183,1,14457,600,10,33,2020,10,1
2432,374,9,9518,344,7,45,2016,54,2
2018,311,5,1025,299,3,47,2006,2,3
1185,359,2,26468,516,5,26,2010,103,6
2376,25,10,4994,127,1,5,2004,174,4
750,283,6,18903,568,9,33,2017,134,1
2316,145,5,8861,112,7,35,2009,129,3
2145,73,5,13140,522,7,14,2010,85,6
38,231,3,27305,422,9,14,2019,180,1
717,86,3,21005,261,2,30,2011,51,1
87,232,10,27061,381,4,47,2020,167,4
2879,251,1,1501,298,1,11,2021,9,4
2136,192,9,23061,648,1,44,2004,171,6
1042,179,4,20317,209,1,43,2003,172,3
1579,346,9,12528,183,2,41,2008,115,3
870,358,5,1536,364,6,41,2019,30,2
687,358,5,9270,369,1,46,2013,98,3
584,115,1,12235,313,6,34,2012,193,4
1667,207,7,4930,685,6,42,2006,42,3
2142,406,8,26640,107,5,12,2006,84,3
1919,292,2,25765,231,8,4,2020,15,4
1970,281,8,1450,468,4,45,2013,155,5
1330,103,10,8914,282,9,11,2002,42,1
1070,350,5,6766,191,7,49,2017,163,5
1988,314,1,8541,520,1,1,2018,151,5
1633,69,2,14625,139,1,16,2000,197,1
520,73,5,2293,304,2,37,2005,173,4
2789,292,4,9714,101,5,9,2002,149,4
1559,102,6,7057,268,4,6,2009,193,1
341,299,2,28673,372,3,5,2006,143,4
326,174,10,28336,90,4,50,2020,102,7
705,81,10,16168,496,5,42,2018,147,3
2552,42,3,22278,367,8,49,2008,111,3
476,204,1,13363,238,3,36,2021,71,7
2693,307,1,28456,78,8,38,2017,88,5
2527,80,6,11097,240,10,40,2006,42,3
1635,214,7,15388,575,1,3,2006,34,4
2953,313,5,11627,402,3,47,2019,1,7
1352,426,3,16531,482,10,47,2000,36,7
2528,68,6,18457,142,2,7,2017,130,2
1336,324,2,16162,346,8,13,2016,68,2
628,360,9,28323,341,6,5,2001,95,5
2547,345,1,24448,684,4,1,2006,16,3
627,104,7,1894,619,8,21,2013,107,6
1045,83,9,22595,600,8,33,2002,4,1
225,430,8,23104,360,7,41,2018,133,2
160,51,8,14162,263,4,37,2020,21,6
764,326,6,12659,571,3,30,2002,27,3
167,101,8,9531,343,7,14,2006,195,4
590,426,1,2784,165,1,20,2015,84,1
1136,36,4,9132,511,10,50,2006,45,3
2615,184,2,20184,682,3,3,2001,26,6
1933,111,3,25664,596,3,25,2000,173,6
2416,449,9,13000,179,5,12,2004,119,7
39,341,10,8601,668,6,31,2002,149,2
969,285,2,24935,574,9,28,2006,63,4
2819,178,1,10673,94,8,16,2006,119,5
64,278,5,21784,513,9,33,2001,44,2
2133,316,1,20112,526,5,42,2002,64,4
1787,66,8,28649,688,1,41,2002,52,7
1147,125,3,3997,136,10,27,2011,130,3
2690,218,4,25999,259,9,45,2019,123,6
2995,320,2,18902,664,7,13,2016,66,2
1035,272,7,6817,96,9,36,2009,13,3
2441,55,8,4530,309,2,40,2003,171,6
1146,57,5,29070,211,5,20,2018,196,4
249,128,10,1168,545,9,1,2008,181,4
1167,269,6,28849,569,3,28,2010,1,5
1980,144,5,4669,638,1,28,2001,87,4
1632,315,1,13003,191,2,27,2011,74,6
923,388,7,9474,593,7,47,2014,165,5
2877,410,4,18939,501,6,1,2010,130,5
327,93,2,26998,176,4,8,2010,145,7
576,321,8,17879,309,3,29,2011,24,3
1208,55,2,1358,376,6,12,2014,135,7
124,73,9,23013,638,1,34,2012,157,2
2259,346,1,28162,645,10,49,2013,38,6
1585,441,10,27311,240,5,19,2014,126,4
2154,189,10,7278,199,2,34,2021,15,7
2734,140,4,21609,118,2,7,2011,115,2
1144,417,4,7938,161,7,34,2018,118,4
2745,351,4,10433,212,3,9,2007,121,2
2456,419,8,17624,201,3,15,2013,93,3
2655,250,9,9824,312,7,46,2017,159,4
1349,102,5,25099,148,9,48,2001,160,4
501,224,2,27695,413,3,20,2007,54,5
1061,395,7,3424,610,10,16,2018,88,4
274,305,1,20862,340,2,18,2000,157,6
2379,30,7,21485,234,3,48,2008,53,1
1616,291,8,11261,282,5,10,2011,83,1
1444,52,6,12777,384,5,15,2004,53,2
1399,214,9,12648,76,3,20,2019,76,3
2062,364,4,13947,677,3,24,2019,200,3
787,75,9,22917,486,7,42,2006,152,2
1536,53,8,29666,305,10,47,2013,49,6
2252,316,1,29178,345,1,39,2005,86,6
318,148,6,1264,147,5,32,2009,158,2
2879,423,9,1477,148,1,21,2007,130,3
1525,448,8,12207,554,1,8,2013,33,7
1413,398,2,18234,450,9,9,2007,119,3
1111,200,1,21827,146,9,17,2007,112,7
2637,126,5,4563,563,10,48,2011,52,2
2091,231,5,9473,463,8,36,2009,180,4
2836,162,3,13510,410,6,44,2015,200,5
1743,227,3,16557,327,10,15,2005,133,6
1345,178,3,2544,104,1,20,2007,71,6
1389,98,7,28377,599,5,48,2003,138,1
2399,124,9,337,538,7,43,2016,177,3
1092,406,8,7966,188,5,30,2010,25,5
1973,157,9,12763,633,2,16,2017,119,4
1562,65,8,13088,542,7,38,2003,55,1
2043,33,9,1039,654,8,14,2001,7,4
1988,359,2,3550,370,9,36,2010,110,3
525,302,10,16280,665,3,38,2009,20,6
2105,304,2,14492,466,1,22,2019,23,4
1496,292,3,2604,107,5,5,2013,175,4
1766,391,9,1752,291,6,7,2015,31,6
848,29,7,10062,195,10,49,2005,17,4
2588,347,6,26335,102,10,41,2013,2,7
1206,176,2,3822,363,4,40,2018,145,4
